dataset,model,n_features,fold_best_params,fold_thresholds,median_threshold,tp_mean,tp_std,fp_mean,fp_std,tn_mean,tn_std,fn_mean,fn_std,auc_mean,auc_std,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,recall_mean,recall_std,sensitivity_mean,sensitivity_std,specificity_mean,specificity_std,f1_mean,f1_std,mcc_mean,mcc_std,threshold_mean,threshold_std
klebsiella_meropenem_pointfinder_train,SGD Logistic,54,"[{'clf__alpha': 0.01}, {'clf__alpha': 0.01}, {'clf__alpha': 0.01}, {'clf__alpha': 1e-05}, {'clf__alpha': 0.001}]","[0.39672317787824524, 0.5432975194824776, 0.4707374321111307, 0.9999999873343043, 0.514731781958508]",0.514731782,65.8,3.6,80.2,3.42928564,91.8,3.42928564,8,3.847076812,0.789626581,0.028745131,0.641197943,0.016414934,0.712750876,0.024281197,0.891780822,0.051843443,0.891780822,0.051843443,0.53372093,0.019937707,0.598439679,0.021832433,0.397879339,0.04707097,0.58509798,0.213263104
klebsiella_meropenem_pointfinder_train,LogReg (L1),54,"[{'clf__C': 10}, {'clf__C': 100}, {'clf__C': 10}, {'clf__C': 100}, {'clf__C': 10}]","[0.5536832249877477, 0.5750279946779486, 0.5568506500510754, 0.5703860930181207, 0.5422968049404396]",0.55685065,44,13.31164903,30.2,18.95679298,141.8,18.95679298,29.8,13.70255451,0.790458207,0.032755317,0.755865273,0.032509124,0.710802416,0.045690519,0.597186227,0.184952426,0.597186227,0.184952426,0.824418605,0.110213913,0.586362263,0.058025207,0.437472102,0.074626145,0.559648954,0.011801005
klebsiella_meropenem_pointfinder_train,Linear SVM,54,"[{'clf__C': 0.1}, {'clf__C': 0.1}, {'clf__C': 0.01}, {'clf__C': 100}, {'clf__C': 10}]","[0.1205713984094322, 0.13342719886807103, 0.11323422834235725, 0.13605541023694961, 0.08463216471161475]",0.120571398,54.4,14.44437607,55.4,22.70330372,116.6,22.70330372,19.4,14.66424222,0.788952089,0.030087983,0.695699353,0.040351123,0.707816872,0.0419612,0.737726768,0.198041304,0.737726768,0.198041304,0.677906977,0.131995952,0.584223214,0.050349756,0.4000122,0.063270935,0.11758408,0.018470888
klebsiella_meropenem_pointfinder_train,AdaBoost,54,"[{'clf__learning_rate': 0.5, 'clf__n_estimators': 500}, {'clf__learning_rate': 0.5, 'clf__n_estimators': 100}, {'clf__learning_rate': 0.1, 'clf__n_estimators': 500}, {'clf__learning_rate': 0.5, 'clf__n_estimators': 200}, {'clf__learning_rate': 0.5, 'clf__n_estimators': 100}]","[0.5066279079628044, 0.43890475431363285, 0.4310973662763136, 0.4582502953369956, 0.4376529410244003]",0.438904754,48.2,12.99846145,45.8,30.26152673,126.2,30.26152673,25.6,12.86234815,0.792158158,0.027886782,0.709556994,0.071795208,0.693258096,0.014289216,0.652795261,0.174653805,0.652795261,0.174653805,0.73372093,0.175939109,0.573296057,0.020564291,0.395416615,0.051566112,0.454506653,0.027590222
klebsiella_meropenem_pointfinder_train,BernoulliNB,54,"[{'clf__alpha': 1.0, 'clf__binarize': None}, {'clf__alpha': 0.01, 'clf__binarize': None}, {'clf__alpha': 0.01, 'clf__binarize': None}, {'clf__alpha': 1.0, 'clf__binarize': None}, {'clf__alpha': 1.0, 'clf__binarize': None}]","[0.9961809200503832, 0.6785808054665988, 0.5770247417395961, 0.7580401803244977, 0.9956617730801472]",0.75804018,30.6,15.3961034,25,14.33875866,147,14.33875866,43.2,15.48418548,0.745904618,0.020818918,0.722578397,0.027646141,0.63476727,0.069163025,0.414883377,0.208642101,0.414883377,0.208642101,0.854651163,0.083364876,0.428049501,0.214958324,0.276883302,0.145016176,0.801097684,0.169106872
klebsiella_meropenem_pointfinder+cdhit_train,Linear SVM,156,"[{'clf__C': 0.1}, {'clf__C': 0.1}, {'clf__C': 0.1}, {'clf__C': 1}, {'clf__C': 1}]","[0.28490743692743825, -0.06031533977054886, -0.25639491095990735, 0.29960177530478427, 0.03456479725255568]",0.034564797,66.4,3.498571137,6.2,1.939071943,167.8,1.939071943,8.2,3.762977544,0.956866729,0.014045746,0.942097422,0.012522819,0.927319043,0.022330501,0.89027027,0.049933776,0.89027027,0.049933776,0.964367816,0.011144092,0.901700895,0.023474782,0.861923275,0.030742415,0.060472752,0.211291135
klebsiella_meropenem_pointfinder+cdhit_train,AdaBoost,156,"[{'clf__learning_rate': 1.0, 'clf__n_estimators': 200}, {'clf__learning_rate': 1.0, 'clf__n_estimators': 500}, {'clf__learning_rate': 1.0, 'clf__n_estimators': 200}, {'clf__learning_rate': 1.0, 'clf__n_estimators': 500}, {'clf__learning_rate': 1.0, 'clf__n_estimators': 500}]","[0.49424478587948395, 0.48065465860258505, 0.504798538987576, 0.47937704058896835, 0.5003283629330604]",0.494244786,65.8,3.762977544,5,1.673320053,169,1.673320053,8.8,4.06939799,0.957330434,0.019085123,0.944513538,0.017432237,0.926767319,0.027249554,0.88227027,0.053978758,0.88227027,0.053978758,0.971264368,0.009616782,0.904506522,0.032112941,0.866880099,0.042774852,0.491880677,0.010258538
klebsiella_meropenem_pointfinder+cdhit_train,HistGB,156,"[{'clf__l2_regularization': 1.0, 'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__max_leaf_nodes': 31, 'clf__min_samples_leaf': 10}, {'clf__l2_regularization': 1.0, 'clf__learning_rate': 0.1, 'clf__max_depth': 6, 'clf__max_leaf_nodes': 31, 'clf__min_samples_leaf': 10}, {'clf__l2_regularization': 0.0, 'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__max_leaf_nodes': 31, 'clf__min_samples_leaf': 50}, {'clf__l2_regularization': 0.0, 'clf__learning_rate': 0.05, 'clf__max_depth': 3, 'clf__max_leaf_nodes': 31, 'clf__min_samples_leaf': 10}, {'clf__l2_regularization': 1.0, 'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__max_leaf_nodes': 31, 'clf__min_samples_leaf': 10}]","[0.4830732034103189, 0.4251473774025287, 0.17282109228289383, 0.3733621488785741, 0.7009463808683736]",0.425147377,65.6,3.261901286,4.6,1.959591794,169.4,1.959591794,9,3.521363372,0.955817335,0.016958267,0.945316751,0.013514675,0.926547375,0.021986086,0.879531532,0.046750782,0.879531532,0.046750782,0.973563218,0.011262022,0.905715741,0.025074593,0.869001449,0.033113435,0.431070041,0.170643116
klebsiella_meropenem_pointfinder+cdhit_train,LogReg (L1),156,"[{'clf__C': 10}, {'clf__C': 1}, {'clf__C': 1}, {'clf__C': 10}, {'clf__C': 1}]","[0.5408358002518026, 0.3544450495286153, 0.38654204033251616, 0.6115298032798007, 0.5134285158008766]",0.513428516,66.8,3.370459909,7.8,3.059411708,166.2,3.059411708,7.8,3.6,0.955265818,0.016906526,0.937271667,0.012250273,0.925388009,0.01998393,0.895603604,0.04779411,0.895603604,0.04779411,0.955172414,0.017582826,0.895243578,0.021594002,0.851870494,0.029634384,0.481356242,0.096548214
klebsiella_meropenem_pointfinder+cdhit_train,LogReg (L2),156,"[{'clf__C': 0.1}, {'clf__C': 10}, {'clf__C': 1}, {'clf__C': 10}, {'clf__C': 10}]","[0.5179640413890243, 0.6340155561432704, 0.34833015684259105, 0.6722187182938258, 0.508926289418235]",0.517964041,66.4,3.2,7.2,2.039607805,166.8,2.039607805,8.2,3.487119155,0.958275655,0.012431539,0.938078119,0.018358574,0.92444548,0.025642761,0.89027027,0.046236636,0.89027027,0.046236636,0.95862069,0.011721884,0.895817897,0.032024707,0.852285154,0.04474048,0.536290952,0.113525695
