dataset,model,n_features,fold_best_params,fold_thresholds,median_threshold,tp_mean,tp_std,fp_mean,fp_std,tn_mean,tn_std,fn_mean,fn_std,auc_mean,auc_std,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,recall_mean,recall_std,sensitivity_mean,sensitivity_std,specificity_mean,specificity_std,f1_mean,f1_std,mcc_mean,mcc_std,threshold_mean,threshold_std
mycobacterium_pyrazinamide_resfinder+pointfinder+cdhit+phenotypeseeker_train,Decision Tree,1217,"[{'clf__max_depth': 3, 'clf__min_samples_leaf': 10, 'clf__min_samples_split': 2}, {'clf__max_depth': 10, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 5}, {'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 20}, {'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 20}, {'clf__max_depth': 5, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5}]","[0.6336184061151904, 0.5103011093502378, 0.6493594066082267, 0.6989869753979739, 0.5078864353312302]",0.633618406,26.8,3.969886648,26,7.071067812,94.6,6.770524352,12,3.741657387,0.791573938,0.034488548,0.76163522,0.032214253,0.737353838,0.035888319,0.690148448,0.098316031,0.690148448,0.098316031,0.784559229,0.058081537,0.584067502,0.043681823,0.437067954,0.060960511,0.600030467,0.077324983
mycobacterium_pyrazinamide_resfinder+pointfinder+cdhit+phenotypeseeker_train,KNN,1217,"[{'clf__n_neighbors': 1, 'clf__p': 1, 'clf__weights': 'uniform'}, {'clf__n_neighbors': 7, 'clf__p': 1, 'clf__weights': 'distance'}, {'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'distance'}, {'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'distance'}, {'clf__n_neighbors': 1, 'clf__p': 1, 'clf__weights': 'uniform'}]","[1.0, 0.14634146341463414, 0.2777777777777778, 0.35, 1.0]",0.35,24.4,2.059126028,49.2,18.64832432,71.4,18.44559568,14.4,2.244994432,0.655097311,0.075494846,0.601022013,0.11103791,0.610725037,0.068681257,0.629149798,0.055899775,0.629149798,0.055899775,0.592300275,0.15437713,0.446548492,0.082500298,0.204087123,0.142069819,0.554823848,0.369304429
mycobacterium_pyrazinamide_resfinder+pointfinder+cdhit+phenotypeseeker_train,BernoulliNB,1217,"[{'clf__alpha': 10.0, 'clf__binarize': None}, {'clf__alpha': 10.0, 'clf__binarize': None}, {'clf__alpha': 10.0, 'clf__binarize': None}, {'clf__alpha': 10.0, 'clf__binarize': None}, {'clf__alpha': 10.0, 'clf__binarize': None}]","[2.4286698285863208e-105, 2.912888940700071e-83, 7.398597368149683e-97, 2.0744008193567587e-100, 8.824098761910413e-86]",7.40E-97,34.6,5.083306011,86.8,41.65285104,33.8,41.6,4.2,5.230678732,0.765940942,0.0344129,0.428954403,0.228895969,0.586360458,0.105844212,0.892307692,0.134119967,0.892307692,0.134119967,0.280413223,0.344947986,0.454945307,0.079203978,0.152153307,0.18669697,5.84E-84,1.16E-83
mycobacterium_pyrazinamide_resfinder+pointfinder+phenotypeseeker_train,LogReg (L1),1214,"[{'clf__C': 0.1}, {'clf__C': 1}, {'clf__C': 1}, {'clf__C': 1}, {'clf__C': 1}]","[0.48800313613423, 0.42196098280237554, 0.4171803756604774, 0.4959568921288275, 0.381834337633847]",0.421960983,30,2.449489743,27.6,4.498888752,93,4.147288271,8.8,2.227105745,0.824935897,0.047522712,0.771674528,0.031665097,0.772063969,0.035200337,0.772874494,0.058628552,0.772874494,0.058628552,0.771253444,0.036671199,0.622893934,0.045657719,0.487579322,0.065798244,0.440987145,0.043954495
mycobacterium_pyrazinamide_resfinder+pointfinder+phenotypeseeker_train,AdaBoost,1214,"[{'clf__learning_rate': 1.0, 'clf__n_estimators': 200}, {'clf__learning_rate': 1.0, 'clf__n_estimators': 500}, {'clf__learning_rate': 1.0, 'clf__n_estimators': 500}, {'clf__learning_rate': 1.0, 'clf__n_estimators': 500}, {'clf__learning_rate': 1.0, 'clf__n_estimators': 500}]","[0.4453547483719059, 0.4752817074657844, 0.46861631460974773, 0.463071563070226, 0.4775375808044602]",0.468616315,31,3.224903099,32.4,7.2277244,88.2,7.138627319,7.8,3.18747549,0.825925337,0.051538805,0.747759434,0.043898881,0.765155781,0.043137002,0.798920378,0.081826348,0.798920378,0.081826348,0.731391185,0.059598601,0.607735772,0.053652817,0.468501125,0.078723664,0.465972383,0.011497037
mycobacterium_pyrazinamide_resfinder+pointfinder+phenotypeseeker_train,RBF SVM,1214,"[{'clf__C': 100, 'clf__gamma': 'auto'}, {'clf__C': 100, 'clf__gamma': 'auto'}, {'clf__C': 100, 'clf__gamma': 'scale'}, {'clf__C': 100, 'clf__gamma': 'auto'}, {'clf__C': 1, 'clf__gamma': 0.1}]","[0.1419384172750354, 0.22574621455164487, 0.22731692125856523, 0.22494460600780714, 0.18819639916925376]",0.224944606,29.2,3.12409987,28.4,6.086049622,92.2,5.741080038,9.6,2.870540019,0.830930115,0.048272728,0.761658805,0.030331648,0.758373708,0.030359642,0.752091768,0.075734358,0.752091768,0.075734358,0.764655647,0.04981211,0.605905852,0.038969617,0.464756416,0.055836257,0.201628512,0.03325215
mycobacterium_pyrazinamide_resfinder+pointfinder+phenotypeseeker_train,HistGB,1214,"[{'clf__l2_regularization': 0.0, 'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__max_leaf_nodes': 31, 'clf__min_samples_leaf': 10}, {'clf__l2_regularization': 0.0, 'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__max_leaf_nodes': 31, 'clf__min_samples_leaf': 10}, {'clf__l2_regularization': 0.0, 'clf__learning_rate': 0.1, 'clf__max_depth': 6, 'clf__max_leaf_nodes': 31, 'clf__min_samples_leaf': 50}, {'clf__l2_regularization': 0.0, 'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__max_leaf_nodes': 31, 'clf__min_samples_leaf': 10}, {'clf__l2_regularization': 0.0, 'clf__learning_rate': 0.05, 'clf__max_depth': 6, 'clf__max_leaf_nodes': 31, 'clf__min_samples_leaf': 10}]","[0.1939419679619924, 0.21531996451728241, 0.3364186171292156, 0.28721970863309276, 0.2307868343753332]",0.230786834,28.4,4.223742416,26,3.521363372,94.6,3.072458299,10.4,3.878143886,0.823954395,0.050821458,0.77163522,0.030491285,0.757778521,0.051773901,0.731039136,0.103372057,0.731039136,0.103372057,0.784517906,0.028447258,0.607156626,0.064680591,0.467247595,0.089632005,0.252737419,0.052019939
mycobacterium_pyrazinamide_resfinder+pointfinder+phenotypeseeker_train,Linear SVM,1214,"[{'clf__C': 0.01}, {'clf__C': 0.1}, {'clf__C': 0.1}, {'clf__C': 0.1}, {'clf__C': 0.1}]","[-0.03156304033076106, -0.03555296670938046, -0.04857215255884198, -0.08992428677027031, -0.1988498392520239]",-0.048572153,27.2,3.310589071,23.6,1.624807681,97,1.673320053,11.6,3.136877428,0.827111806,0.043520452,0.779166667,0.02001417,0.752493029,0.039934644,0.700674764,0.081952672,0.700674764,0.081952672,0.804311295,0.013517836,0.605277026,0.049223311,0.464835114,0.066525348,-0.080892457,0.062496689
mycobacterium_pyrazinamide_resfinder+pointfinder+phenotypeseeker_train,LogReg (L2),1214,"[{'clf__C': 0.1}, {'clf__C': 1}, {'clf__C': 1}, {'clf__C': 1}, {'clf__C': 1}]","[0.48279821097008885, 0.502290588734396, 0.4760288372734894, 0.4792749240951639, 0.41003632300812276]",0.479274924,27,3.224903099,23.2,2.638181192,97.4,2.576819745,11.8,3.059411708,0.828509348,0.041973406,0.780408805,0.028996527,0.751595593,0.044579846,0.695546559,0.079882919,0.695546559,0.079882919,0.807644628,0.02178034,0.605623277,0.057747507,0.464975596,0.079201385,0.470085777,0.031382967
mycobacterium_pyrazinamide_resfinder+pointfinder+phenotypeseeker_train,Balanced Random Forest,1214,"[{'clf__max_depth': 10, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 5, 'clf__n_estimators': 200}, {'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 500}, {'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 200}, {'clf__max_depth': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 200}, {'clf__max_depth': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 200}]","[0.3643048209923746, 0.45650990769782934, 0.43617658730158715, 0.38715277777777785, 0.5033829365079365]",0.436176587,29.6,3.006659276,32,6.418722614,88.6,5.953150426,9.2,2.785677655,0.828960827,0.03573758,0.74158805,0.036715301,0.748672695,0.036089152,0.762483131,0.073109034,0.762483131,0.073109034,0.734862259,0.052269096,0.590140581,0.045177118,0.441114126,0.065548218,0.429505406,0.049550981
mycobacterium_pyrazinamide_resfinder+pointfinder+phenotypeseeker_train,Random Forest,1214,"[{'clf__max_depth': None, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 10, 'clf__n_estimators': 500}, {'clf__max_depth': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 200}, {'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 200}, {'clf__max_depth': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 200}, {'clf__max_depth': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 200}]","[0.46365162680472927, 0.35239570435786904, 0.32695809176142604, 0.29943637967532527, 0.3658326230533697]",0.352395704,28.8,4.166533331,29.8,3.18747549,90.8,3.059411708,10,4.049691346,0.823925071,0.034512049,0.750298742,0.026598197,0.747452097,0.049608832,0.74197031,0.10468508,0.74197031,0.10468508,0.752933884,0.026058102,0.588925891,0.056704724,0.440801801,0.082224622,0.361654885,0.055823886
mycobacterium_pyrazinamide_resfinder+pointfinder+phenotypeseeker_train,Extra Trees,1214,"[{'clf__max_depth': None, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 2, 'clf__n_estimators': 200}, {'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 200}, {'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 500}, {'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 200}, {'clf__max_depth': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 500}]","[0.5102436924668137, 0.422192865644439, 0.2727246023553018, 0.36151379694661473, 0.3549027527202709]",0.361513797,28.2,3.867815921,29,6.228964601,91.6,6.118823416,10.6,3.929376541,0.830752548,0.036851498,0.751540881,0.035640283,0.743288665,0.04503534,0.726990553,0.100286887,0.726990553,0.100286887,0.759586777,0.051252227,0.586170315,0.055745481,0.43735022,0.075509607,0.384315542,0.078905209
mycobacterium_pyrazinamide_resfinder+pointfinder+phenotypeseeker_train,Decision Tree,1214,"[{'clf__max_depth': 3, 'clf__min_samples_leaf': 10, 'clf__min_samples_split': 2}, {'clf__max_depth': None, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 20}, {'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 20}, {'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 20}, {'clf__max_depth': 5, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5}]","[0.6336184061151906, 0.4807788317523715, 0.6493594066082266, 0.6918061935101494, 0.5078864353312302]",0.633618406,25.8,2.993325909,24.8,7.304792947,95.8,7.082372484,13,2.75680975,0.798995002,0.037113373,0.762893082,0.032041888,0.729492003,0.020393903,0.664507422,0.073126968,0.664507422,0.073126968,0.794476584,0.060117875,0.577581495,0.030124206,0.428015732,0.042224452,0.592689855,0.082977503
mycobacterium_pyrazinamide_resfinder+pointfinder+phenotypeseeker_train,Gradient Boosting,1214,"[{'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__n_estimators': 200}, {'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__n_estimators': 500}, {'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__n_estimators': 500}, {'clf__learning_rate': 0.1, 'clf__max_depth': 2, 'clf__n_estimators': 500}, {'clf__learning_rate': 0.2, 'clf__max_depth': 3, 'clf__n_estimators': 500}]","[0.18226554488767133, 0.18196192800025496, 0.14608106888123287, 0.35109415921421244, 0.24201633908763107]",0.182265545,24,2.607680962,19.8,6.523802572,100.8,6.177378085,14.8,2.638181192,0.812461745,0.044859087,0.78293239,0.034365872,0.727300722,0.02974833,0.618623482,0.067176662,0.618623482,0.067176662,0.835977961,0.053680402,0.582261566,0.043427176,0.442893606,0.066400917,0.220683808,0.072114981
mycobacterium_pyrazinamide_resfinder+pointfinder+phenotypeseeker_train,SGD Logistic,1214,"[{'clf__alpha': 0.01}, {'clf__alpha': 0.01}, {'clf__alpha': 0.0001}, {'clf__alpha': 0.01}, {'clf__alpha': 0.01}]","[0.6769205676490807, 0.1891542896025867, 2.526858849642497e-07, 0.6488614838997109, 0.07506531114675587]",0.18915429,28,9.695359715,41,41.10960958,79.6,41.3985507,10.8,9.368030743,0.831690646,0.052763817,0.674842767,0.216859419,0.689391514,0.111293573,0.719568151,0.245933265,0.719568151,0.245933265,0.659214876,0.342786058,0.538526849,0.103354365,0.375746101,0.196601972,0.318000381,0.288109568
mycobacterium_pyrazinamide_resfinder+pointfinder+phenotypeseeker_train,KNN,1214,"[{'clf__n_neighbors': 1, 'clf__p': 1, 'clf__weights': 'uniform'}, {'clf__n_neighbors': 7, 'clf__p': 1, 'clf__weights': 'distance'}, {'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'distance'}, {'clf__n_neighbors': 3, 'clf__p': 1, 'clf__weights': 'distance'}, {'clf__n_neighbors': 1, 'clf__p': 1, 'clf__weights': 'uniform'}]","[1.0, 0.14634146341463414, 0.2777777777777778, 0.35, 1.0]",0.35,24.4,2.059126028,49.2,18.64832432,71.4,18.44559568,14.4,2.244994432,0.655097311,0.075494846,0.601022013,0.11103791,0.610725037,0.068681257,0.629149798,0.055899775,0.629149798,0.055899775,0.592300275,0.15437713,0.446548492,0.082500298,0.204087123,0.142069819,0.554823848,0.369304429
mycobacterium_pyrazinamide_resfinder+pointfinder+phenotypeseeker_train,BernoulliNB,1214,"[{'clf__alpha': 10.0, 'clf__binarize': None}, {'clf__alpha': 10.0, 'clf__binarize': None}, {'clf__alpha': 10.0, 'clf__binarize': None}, {'clf__alpha': 10.0, 'clf__binarize': None}, {'clf__alpha': 10.0, 'clf__binarize': None}]","[2.864635211107843e-105, 3.428429887950107e-83, 8.710354449587462e-97, 2.440048856425742e-100, 1.0410852585010454e-85]",8.71E-97,34.6,5.083306011,86.8,41.65285104,33.8,41.6,4.2,5.230678732,0.765940942,0.0344129,0.428954403,0.228895969,0.586360458,0.105844212,0.892307692,0.134119967,0.892307692,0.134119967,0.280413223,0.344947986,0.454945307,0.079203978,0.152153307,0.18669697,6.88E-84,1.37E-83
