dataset,model,n_features,fold_best_params,fold_thresholds,median_threshold,tp_mean,tp_std,fp_mean,fp_std,tn_mean,tn_std,fn_mean,fn_std,auc_mean,auc_std,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,recall_mean,recall_std,sensitivity_mean,sensitivity_std,specificity_mean,specificity_std,f1_mean,f1_std,mcc_mean,mcc_std,threshold_mean,threshold_std
mycobacterium_rifampin_resfinder+pointfinder+cdhit+phenotypeseeker_train,Decision Tree,1214,"[{'clf__max_depth': 5, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 20}, {'clf__max_depth': 3, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2}, {'clf__max_depth': 3, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2}, {'clf__max_depth': 3, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2}, {'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2}]","[0.5058548009367682, 0.9750502542272673, 0.89118102114492, 0.9756744293290293, 0.5070093457943925]",0.891181021,66.6,3.006659276,1.4,1.019803903,79.8,1.166190379,12.4,3.006659276,0.91562344,0.014865711,0.913819876,0.021531072,0.912892068,0.021640208,0.843037975,0.038058978,0.843037975,0.038058978,0.982746161,0.012602121,0.905719317,0.024746735,0.835666508,0.040439444,0.77095397,0.218158033
mycobacterium_rifampin_resfinder+pointfinder+cdhit+phenotypeseeker_train,LogReg (L1),1214,"[{'clf__C': 1}, {'clf__C': 1}, {'clf__C': 1}, {'clf__C': 1}, {'clf__C': 1}]","[0.5875785083124689, 0.7750171814887388, 0.5252508373129416, 0.64077798127232, 0.32010810907461884]",0.587578508,66.8,2.481934729,2.8,2.4,78.4,2.576819745,12.2,2.481934729,0.936460346,0.023286317,0.906319876,0.021041868,0.905515915,0.020958067,0.84556962,0.031416895,0.84556962,0.031416895,0.96546221,0.029652266,0.898979247,0.022483545,0.818836149,0.042147396,0.569746523,0.149531732
mycobacterium_rifampin_resfinder+pointfinder+cdhit+phenotypeseeker_train,Linear SVM,1214,"[{'clf__C': 0.01}, {'clf__C': 0.01}, {'clf__C': 0.1}, {'clf__C': 0.1}, {'clf__C': 0.1}]","[0.07482007418077342, -0.11696956840014816, 0.051353766455969126, 0.056420982657545235, 0.003956436153279426]",0.051353766,66,2.607680962,3,1.414213562,78.2,1.720465053,13,2.607680962,0.930638553,0.018826921,0.900124224,0.018115925,0.899218056,0.018247306,0.835443038,0.03300862,0.835443038,0.03300862,0.962993074,0.017502062,0.891625401,0.021025941,0.806688138,0.034634631,0.013916338,0.069495023
mycobacterium_rifampin_resfinder+pointfinder+cdhit+phenotypeseeker_train,Balanced Random Forest,1214,"[{'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 500}, {'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 200}, {'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 200}, {'clf__max_depth': None, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 10, 'clf__n_estimators': 200}, {'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 500}]","[0.500222379014859, 0.5076843626145097, 0.44784681156656975, 0.517089772387915, 0.46175000000000005]",0.500222379,66.4,2.497999199,3.6,2.870540019,77.6,3.072458299,12.6,2.497999199,0.92542013,0.019119919,0.898850932,0.026119016,0.898045998,0.026020234,0.840506329,0.031620243,0.840506329,0.031620243,0.955585667,0.03546608,0.891317133,0.027372483,0.803289723,0.053672516,0.486918665,0.027124049
mycobacterium_rifampin_resfinder+pointfinder+cdhit+phenotypeseeker_train,HistGB,1214,"[{'clf__l2_regularization': 0.0, 'clf__learning_rate': 0.1, 'clf__max_depth': 6, 'clf__max_leaf_nodes': 31, 'clf__min_samples_leaf': 50}, {'clf__l2_regularization': 1.0, 'clf__learning_rate': 0.05, 'clf__max_depth': 6, 'clf__max_leaf_nodes': 31, 'clf__min_samples_leaf': 10}, {'clf__l2_regularization': 1.0, 'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__max_leaf_nodes': 31, 'clf__min_samples_leaf': 50}, {'clf__l2_regularization': 0.0, 'clf__learning_rate': 0.05, 'clf__max_depth': 6, 'clf__max_leaf_nodes': 31, 'clf__min_samples_leaf': 10}, {'clf__l2_regularization': 0.0, 'clf__learning_rate': 0.05, 'clf__max_depth': 6, 'clf__max_leaf_nodes': 31, 'clf__min_samples_leaf': 10}]","[0.6114153826414782, 0.48267057130146374, 0.3473967244353472, 0.6545336232184559, 0.5310941894630244]",0.531094189,66.6,1.019803903,4,2.898275349,77.2,2.993325909,12.4,1.019803903,0.933008778,0.02150912,0.897608696,0.016207502,0.896872796,0.015928191,0.843037975,0.01290891,0.843037975,0.01290891,0.950707618,0.035812788,0.890639989,0.014941892,0.800246316,0.035321746,0.525422098,0.107347595
mycobacterium_rifampin_resfinder+pointfinder+cdhit+phenotypeseeker_train,Random Forest,1214,"[{'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 500}, {'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 200}, {'clf__max_depth': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 200}, {'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 500}, {'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 500}]","[0.5045374554930194, 0.5017954030567932, 0.4101718431020969, 0.5194125553084953, 0.44741757319242825]",0.501795403,66.4,2.244994432,4.2,2.481934729,77,2.683281573,12.6,2.244994432,0.928119485,0.020522064,0.895108696,0.024573392,0.89435735,0.024498706,0.840506329,0.028417651,0.840506329,0.028417651,0.948208371,0.030694741,0.887721181,0.025980395,0.794765794,0.05014747,0.476666966,0.041261402
mycobacterium_rifampin_resfinder+pointfinder+cdhit+phenotypeseeker_train,LogReg (L2),1214,"[{'clf__C': 0.1}, {'clf__C': 0.1}, {'clf__C': 0.1}, {'clf__C': 1}, {'clf__C': 1}]","[0.5631239666619829, 0.5373750609924781, 0.46034423016232107, 0.6481315967326561, 0.4992557721992295]",0.537375061,65.6,1.2,3.4,2.244994432,77.8,2.481934729,13.4,1.2,0.927990273,0.020453708,0.895124224,0.016528126,0.894217275,0.016389691,0.830379747,0.015189873,0.830379747,0.015189873,0.958054803,0.027748218,0.886618476,0.016736175,0.796558508,0.03504337,0.541646125,0.063601314
mycobacterium_rifampin_resfinder+pointfinder+cdhit+phenotypeseeker_train,RBF SVM,1214,"[{'clf__C': 100, 'clf__gamma': 'auto'}, {'clf__C': 100, 'clf__gamma': 'auto'}, {'clf__C': 100, 'clf__gamma': 'auto'}, {'clf__C': 10, 'clf__gamma': 'scale'}, {'clf__C': 100, 'clf__gamma': 'auto'}]","[0.5420886673879013, 0.6567757210703902, 0.48978531532662023, 0.6119621261593856, 0.31231231167675966]",0.542088667,66.6,3.382306905,4.6,2.576819745,76.6,2.576819745,12.4,3.382306905,0.931972602,0.017490867,0.893858696,0.023803851,0.893199204,0.023882806,0.843037975,0.042814011,0.843037975,0.042814011,0.943360434,0.031790636,0.8865087,0.026577407,0.792551868,0.047755752,0.522584828,0.11972154
mycobacterium_rifampin_resfinder+pointfinder+cdhit+phenotypeseeker_train,Extra Trees,1214,"[{'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 500}, {'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 200}, {'clf__max_depth': None, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 10, 'clf__n_estimators': 500}, {'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 500}, {'clf__max_depth': 20, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 500}]","[0.47352055726260495, 0.4741492929125047, 0.512368193111923, 0.4032721333525585, 0.44562827679148387]",0.473520557,67.6,3.261901286,6.8,3.249615362,74.4,3.322649545,11.4,3.261901286,0.921816671,0.025443597,0.886374224,0.024881778,0.885963127,0.024871347,0.855696203,0.04128989,0.855696203,0.04128989,0.916230051,0.040164786,0.881210601,0.026431956,0.775431062,0.049714003,0.461787691,0.036149837
mycobacterium_rifampin_resfinder+pointfinder+cdhit+phenotypeseeker_train,SGD Logistic,1214,"[{'clf__alpha': 0.01}, {'clf__alpha': 0.01}, {'clf__alpha': 0.0001}, {'clf__alpha': 0.001}, {'clf__alpha': 0.01}]","[0.4194143930473614, 0.6713374131136749, 0.9718560199426889, 0.07330260876110636, 0.5963687890540448]",0.596368789,67.8,3.867815921,9.4,8.163332653,71.8,8.231646251,11.2,3.867815921,0.922218792,0.028972276,0.871350932,0.046973442,0.871194623,0.046452496,0.858227848,0.048959695,0.858227848,0.048959695,0.884161397,0.100844715,0.869608731,0.041555629,0.749314448,0.094695336,0.546455845,0.296332763
